#{"t_start": 1732605357.1257956, "env_id": "p3_Env-v0"}
r,l,t
-771.0,100,1.35473
-763.0,100,1.439732
-50.0,8,1.446237
-777.0,100,1.538242
-786.0,100,1.630751
-746.0,100,1.709259
-771.0,100,1.789773
-40.0,6,1.794774
-781.0,100,1.876286
-781.0,100,1.9548
-53.0,9,1.987059
-29.0,1,1.99006
-258.0,100,2.103566
-26.0,4,2.109566
-24.0,4,2.117567
-44.0,6,2.128576
-281.0,94,2.239089
-180.0,54,2.301596
-217.0,65,2.385107
-35.0,3,2.392107
-85.0,23,2.426107
-92.0,42,2.475633
-272.0,100,2.60514
-113.0,56,2.676871
-241.0,100,2.802385
-323.0,100,2.936905
-29.0,1,2.939904
-187.0,57,3.009416
-336.0,100,3.136937
-66.0,16,3.15828
-111.0,35,3.201281
-138.0,31,3.276764
-39.0,7,3.288764
-149.0,41,3.341769
-41.0,9,3.356849
-33.0,5,3.366849
-69.0,23,3.393848
-84.0,26,3.426848
23.0,23,3.455359
-21.0,31,3.494359
-260.0,100,3.622873
-30.0,4,3.630877
-134.0,57,3.699387
-55.0,17,3.726383
-29.0,1,3.729385
-129.0,36,3.778895
-127.0,36,3.826895
-38.0,4,3.834898
-269.0,100,3.951694
-37.0,17,3.973695
-264.0,78,4.06621
-272.0,82,4.16447
-26.0,31,4.20247
-68.0,26,4.233481
-62.0,12,4.251984
-220.0,75,4.346495
-164.0,53,4.423496
-267.0,100,4.542513
-146.0,41,4.610517
-67.0,23,9.775413
-192.0,63,9.855925
-298.0,100,9.98245
-233.0,62,10.067962
-356.0,100,10.203488
-127.0,39,10.254998
-65.0,17,10.275998
39.0,3,10.283
-75.0,19,10.313999
-190.0,77,10.405514
-191.0,71,10.488023
-32.0,2,10.493023
-259.0,69,10.576535
-315.0,100,10.697048
-166.0,68,10.781559
-360.0,100,10.904282
-28.0,2,10.908281
-37.0,30,10.943789
-345.0,100,11.097885
-200.0,78,11.195393
-33.0,2,11.200393
-172.0,42,11.249912
-276.0,100,11.364425
-39.0,8,11.378423
-123.0,28,11.414422
-30.0,5,11.422421
-337.0,100,11.542936
-64.0,12,11.561443
-165.0,60,11.640444
-108.0,43,11.693957
-320.0,100,11.812468
-321.0,100,11.950511
-308.0,100,12.064023
-227.0,75,12.147079
-288.0,100,12.299803
-103.0,51,12.361314
-272.0,82,17.062801
-298.0,100,17.176317
-290.0,100,17.300826
-43.0,11,17.314829
-32.0,6,17.324829
-175.0,62,17.41285
-80.0,20,17.437856
-29.0,1,17.440856
-43.0,7,17.451364
-112.0,36,17.496367
-332.0,83,17.595877
-186.0,52,17.660516
-332.0,100,17.788028
-27.0,3,17.794027
-330.0,100,17.915289
-192.0,100,18.028801
-83.0,31,18.070319
-178.0,56,18.163835
-25.0,11,18.180832
-134.0,33,18.219833
-67.0,19,18.242837
-75.0,25,18.284345
41.0,1,18.288344
-308.0,81,18.378856
33.0,9,18.394856
38.0,3,18.400856
-290.0,100,18.517374
-332.0,100,18.635425
-191.0,70,18.714933
-29.0,1,18.717932
-38.0,8,18.731937
-260.0,100,18.845452
28.0,5,18.854756
-43.0,6,18.862756
-35.0,29,18.905758
-29.0,5,18.914758
-89.0,16,18.938429
-217.0,89,19.044947
-145.0,49,19.104458
-331.0,100,19.222744
-316.0,100,19.343263
-336.0,100,19.487812
-271.0,100,24.472281
29.0,9,24.48428
-169.0,47,24.542289
-131.0,28,24.579803
-64.0,28,24.614805
-291.0,100,24.74232
-280.0,100,24.855348
-294.0,100,24.974854
-121.0,33,25.020854
-121.0,82,25.124373
-154.0,50,25.182886
-114.0,26,25.219886
-118.0,41,25.2724
-318.0,100,25.396911
-58.0,34,25.437916
-31.0,7,25.449423
-152.0,50,25.521423
-65.0,13,25.543434
-299.0,100,25.661813
-199.0,68,25.747818
5.0,18,25.770331
-48.0,10,25.783329
-39.0,20,25.808328
-148.0,39,25.859044
-321.0,100,25.990552
-382.0,100,26.106064
-303.0,100,26.219577
-108.0,27,26.260101
-91.0,58,26.330099
-38.0,8,26.342103
-49.0,16,26.366612
-73.0,17,26.38961
-114.0,37,26.434617
-43.0,10,26.451124
-314.0,88,26.552635
38.0,10,26.565635
-30.0,4,26.572635
-170.0,62,26.652149
-57.0,17,26.677151
-29.0,1,26.681151
-328.0,100,26.805662
-291.0,100,26.931174
-291.0,88,31.960019
-277.0,100,32.082532
-111.0,43,32.135532
-301.0,100,32.269241
-222.0,68,32.357309
-214.0,95,32.465833
-215.0,50,32.525833
-272.0,92,32.634533
-185.0,56,32.711046
-149.0,60,32.786566
-27.0,3,32.792568
-28.0,18,32.815566
-69.0,14,32.835566
-336.0,100,32.964593
-40.0,14,32.982597
-254.0,78,33.088786
-304.0,100,33.213304
-2.0,6,33.224302
-86.0,28,33.260814
-47.0,6,33.271815
-275.0,100,33.397333
-278.0,100,33.533851
-175.0,53,33.605366
-294.0,100,33.732875
-157.0,43,33.78996
-327.0,100,33.918379
-126.0,40,33.969454
-305.0,100,34.097967
-131.0,41,34.152472
-49.0,51,34.211476
-144.0,68,34.308998
-92.0,22,34.336998
-200.0,80,34.438519
-122.0,36,34.485026
-46.0,16,34.508026
-198.0,86,39.31689
-220.0,69,39.396401
-197.0,57,39.476103
-54.0,20,39.5011
-185.0,41,39.557612
-314.0,100,39.676134
-34.0,4,39.684134
-98.0,28,39.721131
-40.0,6,39.730134
-96.0,23,39.760644
-231.0,100,39.886158
-87.0,20,39.912158
-39.0,29,39.959681
-238.0,70,40.048685
-34.0,4,40.056193
-257.0,80,40.158704
-77.0,32,40.200704
-161.0,67,40.294216
2.0,14,40.315216
-275.0,100,40.438727
-34.0,8,40.45173
-44.0,6,40.46324
-336.0,100,40.58375
-70.0,20,40.60975
-18.0,26,40.644757
-232.0,100,40.76578
-329.0,100,40.890492
0.0,8,40.904492
-326.0,100,41.027014
-41.0,11,41.045017
1.0,33,41.085367
42.0,2,41.090368
10.0,9,41.103367
-310.0,100,41.22088
-54.0,16,41.240884
-269.0,87,41.344398
-8.0,12,41.363907
-291.0,77,41.461428
-296.0,100,41.613945
-299.0,100,41.742465
-150.0,79,41.838978
-306.0,100,46.840331
-30.0,8,46.851334
-231.0,68,46.935845
-34.0,17,46.961353
-35.0,3,46.968353
-209.0,74,47.05586
0.0,20,47.084863
-381.0,100,47.212382
-260.0,100,47.341551
-40.0,48,47.404058
-320.0,100,47.531581
-375.0,98,47.658839
-31.0,3,47.664839
-143.0,32,47.71084
-294.0,79,47.807356
-116.0,51,47.873868
-41.0,9,47.887867
-123.0,27,47.922868
-65.0,11,47.940868
-266.0,100,48.06289
-76.0,32,48.10789
-173.0,54,48.182415
-33.0,5,48.190413
-325.0,100,48.312924
-154.0,50,48.379436
-53.0,51,48.445444
-157.0,32,48.491958
-324.0,100,48.60947
-286.0,100,48.724981
-111.0,31,48.764493
-290.0,100,48.886005
-268.0,82,48.998691
33.0,13,49.016692
-151.0,40,49.071206
-146.0,45,49.124207
-187.0,52,49.190719
-40.0,41,49.237719
-261.0,75,49.333236
-120.0,38,54.136814
-314.0,100,54.254332
-103.0,31,54.294848
-319.0,100,54.415359
-45.0,14,54.436358
-325.0,100,54.565088
-34.0,4,54.57309
-356.0,93,54.692602
-357.0,95,54.826124
-191.0,53,54.892638
-306.0,100,55.030159
-44.0,14,55.050161
-41.0,41,55.102668
-122.0,65,55.189182
-263.0,100,55.310697
-43.0,11,55.325697
-252.0,64,55.401211
-69.0,15,55.420211
-295.0,100,55.538726
-169.0,60,55.621248
-104.0,21,55.646252
-303.0,100,55.772271
17.0,13,55.790271
-34.0,4,55.797272
-142.0,65,55.873962
-85.0,22,55.902962
-102.0,28,55.940963
-37.0,10,55.958474
-11.0,3,55.964479
-53.0,19,55.988478
-84.0,52,56.054486
-55.0,11,56.068997
-147.0,88,56.183506
-152.0,46,56.249508
-227.0,81,56.361524
-85.0,27,56.399526
-87.0,25,56.432525
-33.0,2,56.437524
-35.0,3,56.443524
-40.0,7,56.455527
-256.0,80,56.55105
-336.0,100,56.672071
-100.0,20,56.698071
-352.0,100,61.826965
-253.0,65,61.91549
-31.0,7,61.92549
-277.0,85,62.029005
-5.0,5,62.038005
-52.0,11,62.053009
-198.0,62,62.131518
-341.0,100,62.253042
-381.0,100,62.370067
-203.0,67,62.449073
-76.0,15,62.470165
-35.0,6,62.479162
-32.0,2,62.485162
-61.0,35,62.543162
-259.0,100,62.668356
-113.0,40,62.718356
3.0,23,62.75036
-141.0,44,62.804872
-296.0,100,62.926383
-193.0,57,62.99552
-274.0,80,63.093041
-385.0,100,63.21355
-32.0,2,63.218549
-79.0,58,63.293773
-31.0,3,63.299773
-29.0,1,63.303774
-223.0,76,63.398292
-46.0,9,63.410291
-151.0,34,63.456297
-31.0,3,63.463805
-180.0,75,63.566325
-282.0,100,63.688834
-37.0,9,63.702834
-289.0,81,63.803914
-74.0,16,63.834917
-162.0,51,63.899427
-151.0,36,63.94743
12.0,20,63.97194
-125.0,43,64.029137
-105.0,20,64.054146
-41.0,9,64.06566
-229.0,68,64.155664
-143.0,43,64.212174
-297.0,84,64.317684
19.0,19,64.345684
-313.0,79,69.417817
-310.0,100,69.532328
-88.0,22,69.560333
-154.0,36,69.605841
-237.0,78,69.705352
-121.0,33,69.750355
-129.0,33,69.792866
-43.0,33,69.837866
-47.0,9,69.85187
-62.0,16,69.876378
-361.0,100,69.994899
-301.0,100,70.128416
-39.0,7,70.140414
-44.0,15,70.159419
-328.0,97,70.284443
-267.0,100,70.406958
-119.0,58,70.48247
-103.0,37,70.53647
-42.0,38,70.580984
-41.0,5,70.589983
-277.0,89,70.699509
-335.0,100,70.829029
-217.0,64,70.90754
-47.0,7,70.919541
-243.0,95,71.032057
-300.0,100,71.157572
-55.0,11,71.17208
-127.0,31,71.21508
-32.0,6,71.22308
-154.0,49,71.280308
-85.0,21,71.310309
-151.0,41,71.391818
-300.0,100,71.513333
-50.0,16,71.535333
-265.0,100,71.657849
-276.0,99,71.77687
-115.0,39,71.82487
-320.0,100,71.93939
-42.0,12,76.666334
-36.0,6,76.677341
-164.0,45,76.739339
40.0,5,76.750338
-284.0,100,76.875364
-213.0,60,76.951364
-38.0,8,76.963367
-56.0,36,77.011883
-32.0,6,77.022882
-333.0,100,77.144399
-28.0,2,77.150399
-114.0,38,77.200918
-357.0,100,77.325443
-155.0,36,77.378953
-150.0,40,77.431951
-38.0,4,77.438951
-29.0,5,77.446951
-69.0,37,77.496463
-104.0,40,77.550464
-75.0,19,77.573974
-110.0,45,77.630975
-274.0,91,77.749494
-190.0,54,77.818006
-311.0,91,77.929871
-331.0,100,78.049721
-83.0,29,78.088232
-87.0,39,78.133232
-101.0,25,78.166744
-122.0,33,78.21375
-61.0,33,78.255757
-317.0,100,78.379773
-264.0,100,78.498282
-79.0,20,78.527282
-29.0,1,78.530286
-122.0,42,78.583801
-266.0,84,78.70032
-138.0,30,78.73932
-101.0,43,78.795841
-295.0,100,78.922361
-158.0,50,78.99488
-71.0,24,79.026878
-5.0,25,79.061022
-266.0,100,79.179051
-15.0,21,79.206048
-282.0,81,84.201243
-58.0,16,84.224242
-118.0,34,84.268754
-170.0,60,84.341762
-219.0,58,84.411272
-292.0,100,84.525783
41.0,1,84.529782
-41.0,8,84.541783
-29.0,1,84.544785
-164.0,36,84.587814
-123.0,60,84.667822
-32.0,2,84.672008
-35.0,7,84.683008
-46.0,8,84.696181
-34.0,12,84.716181
-94.0,22,84.74718
-32.0,29,84.7887
-45.0,13,84.8087
-190.0,48,84.880214
-118.0,37,84.926213
-38.0,8,84.937212
-372.0,100,85.064735
-154.0,39,85.11525
-124.0,29,85.151251
-118.0,38,85.199762
-77.0,16,85.219764
-286.0,100,85.341282
-98.0,50,85.404795
-276.0,100,85.528315
-328.0,99,85.647842
-1.0,11,85.665845
-226.0,72,85.752355
-269.0,100,85.869374
-53.0,9,85.882377
-48.0,37,85.932377
-184.0,47,85.9949
-268.0,100,86.146581
-272.0,82,86.247099
-32.0,2,86.252097
-137.0,36,86.301617
-29.0,9,86.319615
-294.0,100,86.442139
-175.0,72,86.531657
-104.0,30,86.572168
-35.0,3,86.579171
-222.0,65,86.660176
-169.0,56,86.73069
-175.0,46,86.792207
-31.0,7,86.804205
-71.0,49,91.991722
-331.0,100,92.121235
-263.0,100,92.240316
-24.0,10,92.256316
-167.0,47,92.316408
-247.0,100,92.442473
-195.0,59,92.537982
-36.0,34,92.581494
-175.0,57,92.658498
-335.0,100,92.791537
-139.0,43,92.847536
-61.0,17,92.873224
-46.0,9,92.886224
20.0,12,92.904224
-28.0,2,92.909225
-296.0,87,93.01774
-43.0,14,93.034741
-33.0,5,93.042741
-290.0,100,93.162823
-27.0,27,93.199898
-317.0,92,93.312988
-82.0,20,93.339988
-77.0,56,93.418504
-36.0,35,93.462508
-327.0,100,93.586537
-152.0,61,93.660541
-205.0,66,93.738048
-125.0,52,93.801124
-360.0,100,93.936646
-271.0,100,94.054162
-312.0,100,94.175488
-76.0,18,94.198486
-36.0,6,94.208488
-329.0,95,94.329003
-87.0,20,94.362005
1.0,1,94.366008
-110.0,37,94.417514
-46.0,5,94.430514
-158.0,42,94.487609
-166.0,49,94.554611
-99.0,29,94.59668
32.0,12,94.617678
-61.0,13,99.553648
-71.0,17,99.579733
-28.0,2,99.583734
-70.0,16,99.606733
-146.0,40,99.658732
-196.0,59,99.73107
-149.0,47,99.79058
-31.0,3,99.79658
-27.0,7,99.80658
-69.0,27,99.845581
-306.0,100,99.970099
-166.0,72,100.103128
-32.0,2,100.10813
-283.0,85,100.209639
-169.0,53,100.289159
23.0,9,100.304161
-56.0,11,100.321159
-50.0,12,100.339159
-37.0,5,100.347159
-338.0,98,100.480192
-183.0,46,100.535192
-39.0,11,100.550191
39.0,3,100.556193
-92.0,23,100.586704
-92.0,17,100.610703
-232.0,67,100.694228
-308.0,100,100.814737
-105.0,33,100.861739
-63.0,27,100.900247
-75.0,23,100.932245
-32.0,2,100.938246
-48.0,10,100.954248
-272.0,94,101.075949
-69.0,14,101.095462
13.0,13,101.116463
17.0,22,101.148463
-201.0,48,101.208989
-147.0,59,101.284497
-74.0,16,101.304497
-263.0,77,101.398009
-298.0,100,101.541524
-98.0,26,101.574532
-148.0,46,101.62904
-258.0,89,101.742551
-46.0,6,101.752554
-69.0,15,101.773567
-85.0,21,101.801073
-108.0,46,101.86308
-29.0,1,101.866079
-310.0,100,101.986103
-106.0,33,102.030104
-45.0,9,102.043105
-65.0,13,102.064112
-29.0,5,102.073111
-18.0,2,102.078624
-23.0,11,102.096623
-274.0,100,102.216145
-77.0,28,102.253145
-97.0,27,107.82161
-276.0,76,107.915936
-145.0,51,107.979449
